brand, product_name, shipping, price
HyperX FURY 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model HX318LC11FBK2/8,HyperX,$6.99 Shipping,$54.82 (3 Offers)–
Ballistix Tactical 8GB 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model BLT8G3D1869DT1TX0,Ballistix,Free Shipping,$92.98 –
HyperX Predator RGB 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) Desktop Memory Model HX429C15PB3AK4/32,HyperX,$29.99 Shipping,$245.74 (3 Offers)–
Crucial 1GB (2 x 512MB) 184-Pin DDR SDRAM DDR 400 (PC 3200) Desktop Memory Model CT2KIT6464Z40B,Crucial,Free Shipping,$56.86 (7 Offers)–
G.SKILL Ripjaws V Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16Q-32GVK,G.SKILL,Free Shipping,$193.49 (3 Offers)–
G.SKILL Ripjaws Z Series 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 2133 (PC3 17000) Desktop Memory Model F3-2133C10Q-16GZM,G.SKILL,Free Shipping,$98.64 –
SAMSUNG 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model MV-3V4G3D/US,SAMSUNG,Free Shipping,$438.00 –
G.SKILL Value 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Intel X299 / Z270 / Z170 / X99 Platform Desktop Memory Model F4-2400C17D-8GNT,G.SKILL,Free Shipping,$39.27 (3 Offers)–
Kingston 2GB 240-Pin DDR2 SDRAM DDR2 533 (PC2 4200) Desktop Memory Model KVR533D2N4/2G,Kingston Technology Corp.,Free Shipping,$17.98 (3 Offers)–
Mushkin Enhanced Essentials 1GB 184-Pin DDR SDRAM DDR 333 (PC 2700) Desktop Memory Model 990980,Mushkin Enhanced,Free Shipping,$24.36 –
Mushkin Enhanced Blackline 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model MBB4U240FFFF16GX2,Mushkin Enhanced,Free Shipping,$121.41 –
Kingston 2GB (2 x 1GB) 240-Pin DDR2 SDRAM DDR2 400 (PC2 3200) Dual Channel Kit Desktop Memory Model KVR400D2N3K2/2G,Kingston Technology Corp.,Free Shipping,$72.00 –
Kingston 4GB 240-Pin DDR3 SDRAM DDR3 1333 Desktop Memory SR x8 STD Height 30mm Model KVR13N9S8H/4,Kingston Technology Corp.,Free Shipping,$28.28 (10 Offers)–
Ballistix Tactical Tracer 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory (with Red/Green Light) Model BLT2KIT4G3D1608DT2TXRG,Ballistix,Free Shipping,$136.98 –
G.SKILL Ripjaws 4 Series 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q-16GRK,G.SKILL,Free Shipping,$87.41 –
CORSAIR Vengeance LPX 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMK32GX4M4Z3200C16,Corsair,Free Shipping,$197.99 (3 Offers)–
G.SKILL Ripjaws 4 Series 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q-16GRR,G.SKILL,Free Shipping,$87.40 –
G.SKILL Ripjaws Z Series 32GB (8 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL9Q2-32GBZL,G.SKILL,Free Shipping,$209.78 (3 Offers)–
Kingston ValueRAM 1GB 184-Pin DDR SDRAM DDR 333 (PC 2700) Desktop Memory Model KVR333/1GR,Kingston Technology Corp.,Free Shipping,$19.00 (2 Offers)–
CORSAIR Vengeance RGB Pro 128GB (4 x 32GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Intel XMP 2.0 Desktop Memory Model CMW128GX4M4Z3200C16,Corsair,Free Shipping,$829.99 (2 Offers)–
Ballistix Tactical Tracer 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory (with Red/Green Light) Model BLT4G3D1608DT2TXRG,Ballistix,Free Shipping,$72.98 –
G.SKILL Ripjaws X Series 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Desktop Memory Model F3-10666CL7D-8GBXH,G.SKILL,Free Shipping,$42.99 –
SAMSUNG 8G 240Pin DDR3 SDRAM 2Rx8 DDR3 1600(PC3 12800)Desktop Ram Memory,SAMSUNG,Free Shipping,$35.00 (3 Offers)–
G.SKILL Ripjaws 4 Series 128GB (8 x 16GB) 288-Pin DDR4 SDRAM DDR4 2800 (PC4 22400) Intel X99 Platform Extreme Performance Memory Model F4-2800C15Q2-128GRKD,G.SKILL,Free Shipping,$604.97 (2 Offers)–
G.SKILL Sniper Series 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model F3-2400C11Q-16GSR,G.SKILL,Free Shipping,$79.99 (2 Offers)–
Crucial Ballistix Sport XT 8GB Single DDR3 1866 MT/s (PC3-14900) CL10 @1.5V  UDIMM 240-Pin Memory Module,Ballistix,Free Shipping,$98.98 –
G.SKILL 1GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model F2-6400CL5S-1GBNT,G.SKILL,Free Shipping,$15.28 (2 Offers)–
G.SKILL Trident Z Royal Series 32GB (2 x 16GB) 288-Pin DDR4 SDRAM DDR4 4000 (PC4 32000) Desktop Memory Model F4-4000C19D-32GTRS,G.SKILL,Free Shipping,$479.00 (7 Offers)–
GeIL SUPER LUCE RGB SYNC 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model GLS48GB2400C16DC,GeIL,Free Shipping,$75.79 (2 Offers)–
DDR3 Laptop SO-DIMM to Desktop DIMM Memory RAM Connector Adapter,EC2WORLD,$2.04 Shipping,$13.95 –
Kingston ValueRAM 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model KVR1333D3N9K2/4G,Kingston Technology Corp.,Free Shipping,$153.99 –
Timetec Hynix IC CJR 8GB DDR4 3600MHz PC4-28800 Unbuffered Non-ECC 1.35V CL18 288 Pin UDIMM Desktop Memory RAM Module Upgrade (8GB),Timetec,Free Shipping,$30.99 –
Timetec Hynix IC CJR 16GB DDR4 3600MHz PC4-28800 Unbuffered Non-ECC 1.35V CL18 288 Pin UDIMM Desktop Memory RAM Module Upgrade (16GB),Timetec,Free Shipping,$53.99 –
Timetec Hynix IC 32GB Kit (2x16GB) DDR4 3600MHz PC4-28800 Unbuffered Non-ECC 1.35V CL18 288 Pin UDIMM Desktop Memory RAM Module Upgrade (32GB Kit (2x16GB)),Timetec,Free Shipping,$107.99 –
Timetec Hynix IC CJR 16GB Kit (2x8GB) DDR4 3600MHz PC4-28800 Unbuffered Non-ECC 1.35V CL18 288 Pin UDIMM Desktop Memory RAM Module Upgrade (16GB Kit (2x8GB)),Timetec,Free Shipping,$58.99 –
Crucial Ballistix Tactical Tracer RGB 3200 MHz DDR4 DRAM Desktop Gaming Memory Kit 16GB (8GBx2) CL16 BLT2K8G4D32AET4K,Ballistix,Free Shipping,$134.95 (4 Offers)–
CORSAIR XMS 512MB 184-Pin DDR SDRAM DDR 333 (PC 2700) Desktop Memory Model CMX512-2700C2,Corsair,Free Shipping,$59.00 –
Kingston 1GB 184-Pin DDR SDRAM DDR 266 (PC 2100) Desktop Memory Model KVR266X64C25/1G,Kingston Technology Corp.,Free Shipping,$178.99 –
Mushkin Enhanced Redline 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Memory Model 997192F,Mushkin Enhanced,Free Shipping,$40.11 –
SUPER TALENT 512MB 184-Pin DDR SDRAM DDR 400 (PC 3200) Desktop Memory Model D32PA12H,SUPER TALENT,Free Shipping,$24.48 –
Kingston ValueRAM 1GB (2 x 512MB) 240-Pin DDR2 SDRAM DDR2 533 (PC2 4200) Dual Channel Kit Desktop Memory Model KVR533D2N4K2/1G,Kingston Technology Corp.,Free Shipping,$59.00 –
G.SKILL TridentZ Series 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3400 (PC4 27200) Intel Z370 Platform Desktop Memory Model F4-3400C16Q-64GTZ,G.SKILL,Free Shipping,$481.65 (2 Offers)–
CORSAIR Vengeance LPX 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK16GX4M2L3000C15,Corsair,Free Shipping,$99.99 –
Mushkin Enhanced Blackline 16GB (2 x 8GB) 240-Pin DDR3 UDIMM DDR3 1600 (PC3 12800) Desktop Memory Model 997069F,Mushkin Enhanced,Free Shipping,$74.04 –
KINGSTON 8GB PCL-12800 LONG DIMM 2RX8 NON-ECC  1600MHZ MEMORY MODULE 8 GB Ddr3l RAM Modules 1600 MHz,Kingston Technology Corp.,Free Shipping,$35.00 (2 Offers)–
G.SKILL Ripjaws Z Series 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model F3-12800CL9Q-16GBZL,G.SKILL,Free Shipping,$149.99 –
G.SKILL Value 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q-32GNT,G.SKILL,Free Shipping,$130.72 (2 Offers)–
Ballistix Tactical 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Gaming Memory Model BLT2KIT8G3D1869DT1TX0,Ballistix,Free Shipping,$172.98 –
G.SKILL Ripjaws X Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 2133 (PC3 17000) Desktop Memory Model F3-2133C10Q-32GXM,G.SKILL,Free Shipping,$172.99 (3 Offers)–
Vaseky AMD Only 8GB DDR3 1600 AMD Edition Desktop Memory DDR3 1600 (PC3 12800) Desktop Memory Model MEMVSKDDR316008GAMD,Vaseky,$2.04 Shipping,$27.99 –
SAMSUNG 4GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model MV-3V4G3/US,SAMSUNG,Free Shipping,$131.00 (1 Offers)–
G.SKILL Ripjaws V Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model F4-3200C16D-8GVK,G.SKILL,Free Shipping,$119.99 –
Crucial Ballistix Tactical Tracer RGB 2666 MHz DDR4 DRAM Desktop Gaming Memory Single 8GB CL16 BLT8G4D26BFT4K,Ballistix,Free Shipping,$79.92 (3 Offers)–
G.SKILL Ripjaws 4 Series 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Memory Kit Model F4-2400C15D-8GRR,G.SKILL,Free Shipping,$43.32 (2 Offers)–
CORSAIR Dominator Platinum RGB 64GB (4 x 16GB) 288-Pin DDR4 SDRAM DDR4 3200 (PC4 25600) Desktop Memory Model CMT64GX4M4C3200C16,Corsair,Free Shipping,$529.99 (2 Offers)–
G.SKILL Ripjaws 4 Series 32GB (4 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model F4-2400C15Q-32GRB,G.SKILL,Free Shipping,$151.01 –
G.SKILL Ares Series 32GB (4 x 8GB) 240-Pin DDR3 SDRAM DDR3 2133 (PC3 17000) Desktop Memory Model F3-2133C11Q-32GAR,G.SKILL,Free Shipping,$183.11 (2 Offers)–
XPG V2 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 2400 (PC3 19200) Desktop Memory Model AX3U2400W4G11-DGV,XPG,$6.95 Shipping,$80.99 –
Mushkin Enhanced Blackline 16GB (2 x 8GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model 997110F,Mushkin Enhanced,Free Shipping,$74.04 –
Mushkin Enhanced Blackline 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Desktop Memory Model 996988F,Mushkin Enhanced,Free Shipping,$41.34 –
Ballistix Sport 4GB 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Profile Desktop Memory Model BLS4G3D1609ES2LX0,Ballistix,Free Shipping,$59.98 –
Mushkin Enhanced Essentials 4GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model 992182,Mushkin Enhanced,Free Shipping,$20.06 –
Mushkin Enhanced Essentials 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model 992183,Mushkin Enhanced,Free Shipping,$33.21 –
G.SKILL 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Dual Channel Kit Desktop Memory Model F3-10666CL8D-4GBHK,G.SKILL,Free Shipping,$78.00 –
Crucial 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1866 (PC3L 14900) Desktop Memory Model CT2KIT51264BD186DJ,Crucial,Free Shipping,$32.11 (9 Offers)–
CORSAIR XMS 2GB (2 x 1GB) 184-Pin DDR SDRAM DDR 400 (PC 3200) Desktop Memory Model CMC2GX1M2A400C3,Corsair,Free Shipping,$138.00 –
Kingston 512MB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model KVR800D2N5/512,Kingston Technology Corp.,Free Shipping,$24.99 –
Mushkin Enhanced Essentials 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model 997182,Mushkin Enhanced,Free Shipping,$36.14 –
Mushkin Enhanced Essentials 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model 997183,Mushkin Enhanced,Free Shipping,$62.71 –
Samsung 16GB DDR4 2933MHz PC4-23466 1.2V 2Rx8 288-Pin UDIMM Desktop RAM Memory Module M378A2K43DB1-CVF,SAMSUNG,Free Shipping,$68.99 –
64GB (2 X 32GB) DDR4 2666 Memory Ram for The 2017 iMac Pro 1|1,Dataram Corporation,Free Shipping,$428.00 –
Kingston ValueRAM 128MB 184-Pin DDR SDRAM DDR 266 (PC 2100) Desktop Memory Model KVR266X64C25/128,Kingston Technology Corp.,Free Shipping,$19.99 –
G.SKILL NT Series 8GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Intel Z170 Platform / Intel X99 Platform Desktop Memory Model F4-2133C15S-8GNT,G.SKILL,Free Shipping,
G.SKILL Ripjaws X Series 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Desktop Memory Model F3-10666CL8D-4GBXM,G.SKILL,Free Shipping,$22.99 –
Ballistix Sport 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Profile Intel Desktop Memory Model BLS2K4G3D1609ES2LX0,Ballistix,Free Shipping,$112.98 –
Ballistix Sport 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Profile Desktop Memory Model BLS4K4G3D1609ES2LX0,Ballistix,Free Shipping,$209.98 –
SAMSUNG DESKTOP MEMORY 8G 1Rx8 PC4-2400T-UA2 (8G DDR4 2400),SAMSUNG,Free Shipping,$36.79 (3 Offers)–
Crucial Ballistix Tactical Tracer RGB 2666 MHz DDR4 DRAM Desktop Gaming Memory Single 16GB CL16 BLT16G4D26BFT4,Ballistix,Free Shipping,$121.98 –
Samsung 16GB DDR4 2666MHz PC4-21300 Desktop Memory,SAMSUNG,Special Shipping,$67.99 (5 Offers)–
SAMSUNG M378B5773Ch0-Ch9  Memory,SAMSUNG,Free Shipping,$14.00 (2 Offers)–
OCZ Premier 1GB (2 x 512MB) 184-Pin DDR SDRAM DDR 400 (PC 3200) Dual Channel Kit Desktop Memory Model OCZ4001024PDC-K,OCZ Storage Solutions,Free Shipping,$68.10 –
Patriot 8GB (2 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model PSP48G2400KH1,Patriot Memory,Free Shipping,$53.99 –
DATARAM 16GB (2 x 8GB) 240-Pin DDR3 SDRAM ECC Unbuffered DDR3L 1600 (PC3L 12800) Memory RAM with,Dataram Corporation,Free Shipping,$120.00 –
GeIL Value 512MB (2 x 256MB) 184-Pin DDR SDRAM DDR 400 (PC 3200) Dual Channel Kit System Memory Model GE5123200BDC,GeIL,$15.99 Shipping,$14.37 –
Mushkin Enhanced Blackline 8GB (2 x 4GB) 240-Pin DDR3 UDIMM DDR3 2133 (PC3 17000) Memory Model 997164F,Mushkin Enhanced,Free Shipping,$41.34 –
Mushkin Enhanced Blackline 16GB (2 x 8GB) 240-Pin DDR3 UDIMM DDR3 2133 (PC3 17000) Memory Model 997124F,Mushkin Enhanced,Free Shipping,$75.03 –
XPG Z1 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2666 (PC4 21300) Intel XMP 2.0 Desktop Memory Model AX4U266638G16-DRZ,XPG,Free Shipping,$109.99 (2 Offers)–
DATARAM 32GB Memory RAM Upgrade DDR4 2666MHz PC4-21300 CL19 Non ECC SO-DIMM 2rx8 1.2v for Laptops,Dataram Corporation,Free Shipping,$178.00 –
Kingston 2GB 1333MHz DDR3 PC3-10600 non-ECC Unbuffered 240-Pin Dual Rank 1.5V DIMM Desktop Memory ACR256X64D3U1333C9,Kingston Technology Corp.,Free Shipping,$14.00 (2 Offers)–
Kingston ValueRAM 1GB (2 x 512MB) 240-Pin DDR2 SDRAM DDR2 400 (PC2 3200) Dual Channel Kit System Memory Model KVR400D2N3K2/1G,Kingston Technology Corp.,Free Shipping,$92.00 –
PNY Optima 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Desktop Memory Model MD8192KD3-1333,PNY Technologies, Inc.,Free Shipping,$230.00 –
2 x 4GB (8GB TOTAL) SK Hynix HMT451U6BFR8A-PB PC3L-12800U 1Rx8 Desktop Memory,SK hynix inc.,Free Shipping,$28.98 (6 Offers)–
Kingston Technology ValueRAM 16GB 1600MHz DDR3 ECC Reg CL11 DIMM DR x4 with TS Server Hynix A Desktop Memory KVR16R11D4/16HA,Kingston Technology Corp.,Free Shipping,$106.97 (2 Offers)–
CRUCIAL BY MICRON - DRAM CT2K51264BD160BJ 8GB KIT 2X4GB PC3L-12800,Crucial,Free Shipping,$64.89 (8 Offers)–
OCZ 512MB (2 x 256MB) 184-Pin DDR SDRAM DDR 400 (PC 3200) Dual Channel Kit Desktop Memory Model OCZ400512ELDCK,OCZ Storage Solutions,$15.99 Shipping,$14.37 –
Transcend 2GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model JM667QLU-2G,Transcend,Free Shipping,$52.60 (2 Offers)–
XPG SPECTRIX D80 RGB Desktop Memory Series: 16GB (2x8GB) DDR4 3600MHz CL18 Red,XPG,Free Shipping,$99.99 –
8GB DDR3 PC3L-12800 1600Mhz 204PIN SO DIMM Memory RAM Compatible with 698657-154,Dataram Corporation,Free Shipping,$65.00 –
G.SKILL Ripjaws X Series 16GB (4 x 4GB) 240-Pin DDR3 SDRAM DDR3L 1600 (PC3L 12800) Low Voltage Desktop Memory Model F3-12800CL9Q-16GBXM,G.SKILL,Free Shipping,$149.99 (2 Offers)–
16GB (4X4GB) Memory Ram for Mac Pro Early 2008 - BTO/CTO - MacPro3|1 - A1186| 2180,Dataram Corporation,Free Shipping,$121.00 –
G.SKILL Ripjaws Z Series 32GB (8 x 4GB) 240-Pin DDR3 SDRAM DDR3 1866 (PC3 14900) Desktop Memory Model F3-14900CL9Q2-32GBZL,G.SKILL,Free Shipping,$251.84 –
G.SKILL Ripjaws Series 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Desktop Memory Model F3-10666CL9D-4GBRL,G.SKILL,Free Shipping,$30.84 (3 Offers)–
HYNIX HMA41GS6AFR8N-TF 8GB 2Rx8 DDR4 17000 PC4-2133 NONECC LAPTOP MEMORY RAM,SK hynix inc.,Free Shipping,$89.07 (6 Offers)–
Samsung 1x 16GB DDR4-2666 UDIMM PC4-21300V-U Dual Rank x8 Module,SAMSUNG,Free Shipping,$65.99 (13 Offers)–
DATARAM 64GB Memory RAM Upgrade (2 x 32GB) DDR4 2666Mhz PC4-21300 CL19 SO DIMM Compatible with The 2018 Apple Mac Mini 8|1 A1993,Dataram Corporation,Free Shipping,$346.00 –
HYNIX HMA81GS6AFR8N-UH 8GB 1Rx8 DDR4 19200 PC4-2400 NONECC LAPTOP MEMORY RAM,SK hynix inc.,Free Shipping,$47.84 (4 Offers)–
Samsung 16GB (1x16GB) DDR3 1600MHz 240pin ECC Registered DIMM Memory Module,SAMSUNG,Free Shipping,$60.47 (5 Offers)–
HP 2GB 240-Pin DDR2 SDRAM DDR2 800 (PC2 6400) Desktop Memory Model 457624-001,HP,Free Shipping,$42.99 (3 Offers)–
G.SKILL TridentZ RGB Series 64GB (8 x 8GB) 288-Pin DDR4 SDRAM DDR4 2933 (PC4 23400) AMD X399 Desktop Memory Model F4-2933C14Q2-64GTZRX,G.SKILL,Free Shipping,$634.24 (2 Offers)–
OCZ Value Series 1GB (2 x 512MB) 240-Pin DDR2 SDRAM DDR2 667 (PC2 5400) Dual Channel Kit Desktop Memory Model OCZ26671024VDC-K,OCZ Storage Solutions,$15.99 Shipping,$23.26 –
G.SKILL Ripjaws 4 Series 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Memory Kit Model F4-2400C14Q-16GRK,G.SKILL,Free Shipping,$88.53 (2 Offers)–
8GB (4GB X 2) DDR3 SODIMM Laptop Memory RAM PC3 10600 DDR3 1333,SK hynix inc.,Free Shipping,$63.39 (5 Offers)–
Hynix 4GB PC3-12800 DDR3 1600MHz non-ECC Unbuffered HMT351S6CFR8C-PB,SK hynix inc.,Free Shipping,$17.97 (4 Offers)–
Crucial Ballistix Sport 8GB (2 x 4GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10600) Desktop Memory Model BLS2KIT4G3D1339DS1S00,Crucial,Free Shipping,$75.20 –
8GB (4GB X 2) DDR3 SODIMM Laptop Memory RAM PC3 8500 DDR3 1066,SK hynix inc.,Free Shipping,$60.79 (2 Offers)–
Edge Tech Corp. PE182458 1GB PC2100 266MHZ DDR ECC REG,EDGE Tech,Free Shipping,$16.00 –
XPG GAMMIX D30 Desktop Memory: 32GB (2x16GB) DDR4 3000MHz CL16 Red,XPG,Free Shipping,$118.99 (4 Offers)–
CORSAIR XMS3 DHX 4GB (2 x 2GB) 240-Pin DDR3 SDRAM DDR3 1333 (PC3 10666) Dual Channel Kit Desktop Memory Model TW3X4G1333C9DHX,Corsair,Free Shipping,$99.00 –
Patriot 2GB 240-Pin DDR2 SDRAM DDR2 667 (PC2 5300) Desktop Memory Model PSD22G6672,Patriot Memory,$6.00 Shipping,$38.00 –
4GB Samsung DDR4-2400MHz Non-ECC 288pin Memory M378A5244CB0-CRC,SAMSUNG,Special Shipping,$22.99 (6 Offers)–
KHYXPX-MIE Kingston  8GB 1RX8 PC4-2666 Memory AWM17-7219SLV-PUS,Kingston Technology Corp.,Free Shipping,$33.00 –
G.SKILL Ripjaws V Series 16GB (4 x 4GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model F4-3000C15Q-16GVR,G.SKILL,Free Shipping,$352.00 –
Ballistix Sport XT 4GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model BLS4G3D169DS3,Ballistix,Free Shipping,$38.98 –
Samsung M378B1G73EB0-YK0 DDR3-1600 8GB 512M x 8 CL11 Chip Memory,SAMSUNG,Free Shipping,$31.00 (5 Offers)–
Kingston 12GB (3 x 4GB) 240-Pin DDR3 SDRAM DDR3 1066 (PC3 8500) Desktop Memory Model KVR1066D3N7K3/12G,Kingston Technology Corp.,Free Shipping,$248.98 (3 Offers)–
SAMSUNG M378B1G73QH0-CK0 Samsung DDR3-1600 8GB512Mx8 CL11 Samsung Chip Memory,SAMSUNG,Free Shipping,$33.00 –
Crucial Ballistix Sport 4GB 240-Pin DDR3 SDRAM DDR3 1600 Desktop Memory Model BL51264BA160A,Crucial,Free Shipping,$76.14 (4 Offers)–
G.SKILL Trident Z Royal Series 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 4800 Desktop Memory Model F4-4800C18D-16GTRS,G.SKILL,Free Shipping,$411.29 (3 Offers)–
Mushkin Enhanced Silverline 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model MSL4U213FF8G18X2,Mushkin Enhanced,Free Shipping,$116.85 (3 Offers)–
HyperX Predator 16GB (2 x 8GB) DDR4 2400MHz DRAM (Desktop Memory) CL12 1.35V Black DIMM (288-pin) HX424C12PB3K2/16 (Intel XMP),HyperX,$19.99 Shipping,$114.60 (3 Offers)–
HyperX Predator 64GB (4 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL12 1.35V Black DIMM (288-pin) HX424C12PB3K4/64 (Intel XMP),HyperX,Free Shipping,$546.24 (2 Offers)–
HyperX Predator 16GB (1 x 16GB) DDR4 2400MHz DRAM (Desktop Memory) CL12 1.35V Black DIMM (288-pin) HX424C12PB3/16 (Intel XMP),HyperX,$39.99 Shipping,$593.78 (3 Offers)–
KINGSTON KVR29N21D8/32 32GB 2933MHZ DDR4 NON-ECC CL21 DIMM 2RX8,Kingston Technology Corp.,Free Shipping,$127.00 (6 Offers)–
CORSAIR Vengeance RGB DRAM 32GB (4 x 8GB) 288-Pin DDR4 3200 (PC4 25600) AMD X399 Compatible Desktop Memory Model CMR32GX4M4C3200C16,Corsair,Free Shipping,$442.39 –
OCZ 512MB (2 x 256MB) 184-Pin DDR SDRAM DDR 433 (PC 3500) Dual Channel Kit Desktop Memory Model OCZ433512ELDCK,OCZ Storage Solutions,$15.99 Shipping,$14.37 –
XPG SPECTRIX D40 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model AX4U300038G16-DRS,XPG,Free Shipping,
Kingston Technology Corp. KVR16LS11/8 Kingston Memory KVR16LS11/8 8GB DDR3 1600 SODIMM 1.35V,Kingston Technology Corp.,Free Shipping,$49.00 –
ADATA Gaming Series 1GB 240-Pin DDR3 SDRAM DDR3 1600 (PC3 12800) Desktop Memory Model AX3U1600GB1G9-CG,XPG,$15.99 Shipping,$24.15 –
Vaseky 8GB (2 x 4GB) DDR3 1600 Desktop Memory DDR3 1600 (PC3 12800) Dual Channel Kit Desktop Memory Model MEMVSKDDR316002X4G,Vaseky,Free Shipping,$29.99 –
XPG SPECTRIX D40 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 2400 (PC4 19200) Desktop Memory Model AX4U240038G16-DRS,XPG,Free Shipping,
Mushkin Enhanced Essentials 16GB 288-Pin DDR4 SDRAM DDR4 2133 (PC4 17000) Desktop Memory Model MES4U213FF16G28,Mushkin Enhanced,Free Shipping,$59.78 –
Vaseky 4GB DDR3 1333 Desktop Memory DDR3 1333 (PC3 10600) Desktop Memory Model MEMVSKDDR313334G,Vaseky,Free Shipping,$19.99 –
Vaseky 2GB DDR3 1333 Desktop Memory DDR3 1333 (PC3 10600) Desktop Memory Model MEMVSKDDR313332G,Vaseky,Free Shipping,$15.59 (2 Offers)–
